Store,Month,Day,Slot,Estimated Cleaning Time (minutes),Frequency
1671,4,Monday,4 hours,147,Quarterly
1705,4,Tuesday,4 hours,159,Quarterly
583,4,Wednesday,4 hours,154,Quarterly
932,4,Thursday,4 hours,145,Quarterly
1733,4,Friday,4 hours,166,Quarterly
1560,4,Monday,4 hours,152,Quarterly
1642,4,Tuesday,4 hours,151,Quarterly
1627,4,Wednesday,4 hours,158,Quarterly
869,4,Thursday,4 hours,175,Quarterly
1584,4,Friday,4 hours,164,Quarterly
607,4,Monday,4 hours,142,Quarterly
1524,4,Tuesday,4 hours,195,Quarterly
1573,4,Wednesday,4 hours,147,Quarterly
738,4,Thursday,4 hours,145,Quarterly
1896,4,Friday,4 hours,160,Quarterly
1226,4,Monday,4 hours,150,Quarterly
1704,4,Tuesday,4 hours,230,Quarterly
1403,4,Wednesday,4 hours,147,Quarterly
2013,4,Thursday,4 hours,157,Quarterly
1557,4,Friday,4 hours,176,Quarterly
1059,4,Monday,4 hours,153,Quarterly
1564,4,Tuesday,4 hours,212,Quarterly
1731,4,Wednesday,4 hours,187,Quarterly
1999,4,Thursday,4 hours,162,Quarterly
158,4,Friday,4 hours,151,Quarterly
899,4,Monday,4 hours,172,Quarterly
1868,4,Tuesday,4 hours,295,Quarterly
1655,4,Wednesday,4 hours,206,Quarterly
1993,4,Thursday,4 hours,165,Quarterly
673,4,Friday,4 hours,161,Quarterly
1531,4,Monday,4 hours,158,Quarterly
198,4,Tuesday,4 hours,135,Quarterly
1549,4,Wednesday,4 hours,175,Quarterly
444,4,Thursday,4 hours,139,Quarterly
1050,4,Friday,4 hours,156,Quarterly
25,4,Monday,4 hours,192,Quarterly
1417,4,Tuesday,4 hours,204,Quarterly
1585,4,Wednesday,4 hours,174,Quarterly
883,4,Thursday,4 hours,234,Quarterly
1487,4,Friday,4 hours,232,Quarterly
1995,4,Monday,4 hours,199,Quarterly
477,4,Tuesday,4 hours,138,Quarterly
1582,4,Wednesday,4 hours,228,Quarterly
1751,4,Thursday,4 hours,398,Monthly
1361,4,Friday,4 hours,156,Quarterly
1552,4,Monday,4 hours,269,Monthly
1941,4,Tuesday,4 hours,279,Monthly
1808,4,Wednesday,4 hours,216,Quarterly
1562,4,Thursday,4 hours,180,Quarterly
1619,4,Friday,4 hours,181,Quarterly
1240,4,Monday,4 hours,203,Quarterly
1331,4,Tuesday,4 hours,212,Quarterly
1423,4,Wednesday,4 hours,143,Quarterly
1225,4,Thursday,4 hours,193,Quarterly
1937,4,Friday,4 hours,261,Quarterly
1520,4,Monday,4 hours,176,Quarterly
1571,4,Tuesday,4 hours,164,Quarterly
1806,4,Wednesday,4 hours,178,Quarterly
1936,4,Thursday,4 hours,189,Quarterly
1473,4,Friday,4 hours,173,Quarterly
1267,4,Monday,4 hours,230,Quarterly
1553,4,Tuesday,4 hours,339,Monthly
1034,4,Wednesday,4 hours,170,Quarterly
134,4,Thursday,4 hours,252,Monthly
1817,4,Friday,4 hours,167,Quarterly
1018,4,Monday,4 hours,167,Quarterly
1269,4,Tuesday,4 hours,178,Quarterly
1544,4,Wednesday,4 hours,193,Quarterly
1800,4,Thursday,4 hours,144,Quarterly
1434,4,Friday,4 hours,169,Quarterly
1686,4,Monday,4 hours,358,Monthly
1611,4,Tuesday,4 hours,192,Quarterly
1706,4,Wednesday,4 hours,197,Quarterly
1273,4,Thursday,4 hours,143,Quarterly
435,4,Friday,4 hours,224,Quarterly
2038,4,Monday,4 hours,187,Quarterly
927,4,Tuesday,4 hours,160,Quarterly
1820,4,Wednesday,4 hours,192,Quarterly
1385,4,Thursday,4 hours,180,Quarterly
1970,4,Friday,4 hours,150,Quarterly
1412,4,Monday,4 hours,213,Quarterly
1174,4,Tuesday,4 hours,159,Quarterly
1375,4,Wednesday,4 hours,163,Quarterly
742,4,Thursday,4 hours,161,Quarterly
1656,4,Friday,4 hours,175,Quarterly
945,4,Monday,4 hours,217,Quarterly
951,4,Tuesday,4 hours,212,Quarterly
1000,4,Wednesday,4 hours,218,Monthly
1342,4,Thursday,4 hours,193,Quarterly
1147,4,Friday,4 hours,159,Quarterly
1535,4,Monday,4 hours,177,Quarterly
402,4,Tuesday,4 hours,183,Quarterly
2094,4,Wednesday,4 hours,191,Monthly
1235,4,Thursday,4 hours,152,Quarterly
2009,4,Friday,4 hours,187,Monthly
1947,4,Monday,4 hours,291,Quarterly
1851,4,Tuesday,4 hours,163,Quarterly
1663,4,Wednesday,4 hours,190,Quarterly
599,4,Thursday,4 hours,246,Monthly
1758,4,Friday,4 hours,201,Quarterly
1466,4,Monday,4 hours,201,Quarterly
1146,4,Tuesday,4 hours,214,Quarterly
1328,4,Wednesday,4 hours,160,Quarterly
1038,4,Thursday,4 hours,170,Quarterly
2151,4,Friday,4 hours,206,Quarterly
1865,4,Monday,4 hours,192,Quarterly
1749,4,Tuesday,4 hours,283,Monthly
2016,4,Wednesday,4 hours,156,Quarterly
1590,4,Thursday,4 hours,187,Quarterly
1853,4,Friday,4 hours,190,Quarterly
2044,4,Monday,4 hours,156,Quarterly
46,4,Tuesday,4 hours,212,Quarterly
1591,4,Wednesday,4 hours,215,Monthly
1988,4,Thursday,4 hours,245,Quarterly
517,4,Friday,4 hours,235,Monthly
1774,4,Monday,4 hours,201,Quarterly
380,4,Tuesday,4 hours,241,Quarterly
737,4,Wednesday,4 hours,303,Quarterly
484,4,Thursday,4 hours,208,Quarterly
1363,4,Friday,4 hours,185,Quarterly
667,4,Monday,4 hours,181,Quarterly
1484,4,Tuesday,4 hours,175,Quarterly
615,4,Wednesday,4 hours,387,Monthly
75,4,Thursday,4 hours,198,Monthly
1049,4,Friday,4 hours,202,Quarterly
938,4,Monday,4 hours,179,Quarterly
1934,4,Tuesday,4 hours,237,Quarterly
1603,4,Wednesday,4 hours,156,Quarterly
1871,4,Thursday,4 hours,183,Quarterly
1939,4,Friday,4 hours,191,Quarterly
1667,4,Monday,4 hours,166,Quarterly
1854,4,Tuesday,4 hours,220,Quarterly
1600,4,Wednesday,4 hours,275,Quarterly
1414,4,Thursday,4 hours,194,Quarterly
1532,4,Friday,4 hours,230,Quarterly
1786,4,Monday,4 hours,191,Quarterly
1528,4,Tuesday,4 hours,232,Quarterly
1813,4,Wednesday,4 hours,211,Quarterly
1555,4,Thursday,4 hours,272,Monthly
1401,4,Friday,4 hours,216,Quarterly
2006,4,Monday,4 hours,229,Quarterly
1981,4,Tuesday,4 hours,223,Quarterly
812,4,Wednesday,4 hours,220,Quarterly
1940,4,Thursday,4 hours,218,Quarterly
1022,4,Friday,4 hours,197,Monthly
1772,4,Monday,4 hours,184,Quarterly
1858,4,Tuesday,4 hours,211,Quarterly
1290,4,Wednesday,4 hours,185,Quarterly
79,4,Thursday,4 hours,194,Quarterly
1569,4,Friday,4 hours,260,Quarterly
441,4,Monday,4 hours,180,Quarterly
1272,4,Tuesday,4 hours,230,Quarterly
1187,4,Wednesday,4 hours,224,Quarterly
1931,4,Thursday,4 hours,350,Quarterly
410,4,Friday,4 hours,208,Quarterly
1062,4,Monday,4 hours,329,Monthly
1826,4,Tuesday,4 hours,213,Quarterly
1795,4,Wednesday,4 hours,247,Quarterly
1203,4,Thursday,4 hours,194,Quarterly
872,4,Friday,4 hours,284,Quarterly
1204,4,Monday,4 hours,210,Quarterly
1498,4,Tuesday,4 hours,197,Quarterly
1789,4,Wednesday,4 hours,235,Monthly
1138,4,Thursday,4 hours,240,Monthly
1997,4,Friday,4 hours,241,Quarterly
1551,4,Monday,4 hours,261,Quarterly
1678,4,Tuesday,4 hours,236,Quarterly
319,4,Wednesday,4 hours,325,Monthly
2074,4,Thursday,4 hours,232,Monthly
1884,4,Friday,4 hours,221,Monthly
1960,4,Monday,4 hours,315,Monthly
1756,5,Monday,4 hours,69,Monthly
1810,5,Monday,4 hours,60,Bi-monthly
1848,5,Tuesday,4 hours,253,Monthly
2169,5,Wednesday,4 hours,80,Bi-monthly
1200,5,Thursday,4 hours,192,Monthly
1397,5,Friday,4 hours,140,Monthly
1558,5,Monday,4 hours,248,Monthly
1707,5,Tuesday,4 hours,217,Monthly
1776,5,Wednesday,4 hours,194,Monthly
2011,5,Thursday,4 hours,159,Monthly
2080,5,Friday,4 hours,150,Monthly
1775,5,Monday,4 hours,155,Monthly
2081,5,Monday,4 hours,0,Monthly
2106,5,Tuesday,4 hours,131,Monthly
1711,5,Tuesday,4 hours,0,Bi-monthly
1811,5,Tuesday,4 hours,0,Bi-monthly
833,5,Tuesday,4 hours,103,Bi-monthly
1145,5,Wednesday,4 hours,284,Monthly
1740,5,Thursday,4 hours,110,Monthly
1976,5,Friday,4 hours,168,Monthly
1042,5,Monday,4 hours,148,Monthly
1985,5,Tuesday,4 hours,309,Monthly
1338,5,Wednesday,4 hours,98,Monthly
2041,5,Wednesday,4 hours,38,Bi-monthly
1971,5,Thursday,4 hours,257,Monthly
1354,5,Friday,4 hours,116,Monthly
1324,5,Monday,4 hours,135,Bi-monthly
1828,5,Tuesday,4 hours,128,Monthly
1387,5,Wednesday,4 hours,130,Monthly
1670,5,Thursday,4 hours,149,Monthly
1210,5,Friday,4 hours,143,Bi-monthly
586,5,Monday,4 hours,184,Bi-monthly
1111,5,Monday,4 hours,14,Bi-monthly
1268,5,Monday,4 hours,15,Bi-monthly
1358,5,Tuesday,4 hours,93,Bi-monthly
878,5,Tuesday,4 hours,31,Bi-monthly
1910,5,Wednesday,4 hours,265,Monthly
2033,5,Thursday,4 hours,138,Bi-monthly
1285,5,Thursday,4 hours,91,Bi-monthly
409,5,Friday,4 hours,221,Monthly
2058,5,Monday,4 hours,336,Monthly
270,5,Tuesday,4 hours,21,Bi-monthly
1846,5,Tuesday,4 hours,121,Monthly
1856,5,Tuesday,4 hours,21,Bi-monthly
1124,5,Wednesday,4 hours,348,Monthly
743,5,Thursday,4 hours,71,Bi-monthly
1474,5,Thursday,4 hours,155,Bi-monthly
1127,5,Friday,4 hours,43,Bi-monthly
1929,5,Friday,4 hours,74,Bi-monthly
1244,5,Friday,4 hours,86,Monthly
1380,5,Monday,4 hours,327,Monthly
1696,5,Tuesday,4 hours,24,Bi-monthly
591,5,Tuesday,4 hours,74,Bi-monthly
1917,5,Tuesday,4 hours,94,Bi-monthly
1329,5,Wednesday,4 hours,92,Monthly
1518,5,Wednesday,4 hours,26,Bi-monthly
1563,5,Thursday,4 hours,148,Bi-monthly
1866,5,Friday,4 hours,252,Monthly
1924,5,Monday,4 hours,28,Bi-monthly
1218,5,Monday,4 hours,65,Bi-monthly
1561,5,Monday,4 hours,94,Monthly
1662,5,Tuesday,4 hours,91,Bi-monthly
1754,5,Tuesday,4 hours,130,Bi-monthly
485,5,Wednesday,4 hours,176,Monthly
1844,5,Thursday,4 hours,129,Monthly
749,5,Thursday,4 hours,94,Monthly
1402,5,Friday,4 hours,62,Bi-monthly
390,5,Friday,4 hours,58,Bi-monthly
1091,5,Friday,4 hours,64,Bi-monthly
397,5,Monday,4 hours,85,Bi-monthly
1893,5,Monday,4 hours,132,Bi-monthly
1857,5,Tuesday,4 hours,83,Bi-monthly
629,5,Tuesday,4 hours,100,Bi-monthly
467,5,Wednesday,4 hours,82,Bi-monthly
690,5,Wednesday,4 hours,148,Monthly
1376,5,Thursday,4 hours,365,Monthly
1381,5,Friday,4 hours,34,Bi-monthly
122,5,Friday,4 hours,100,Bi-monthly
625,5,Friday,4 hours,84,Bi-monthly
1892,5,Monday,4 hours,58,Bi-monthly
1409,5,Monday,4 hours,35,Bi-monthly
555,5,Monday,4 hours,123,Bi-monthly
1148,5,Tuesday,4 hours,155,Monthly
502,5,Wednesday,4 hours,117,Bi-monthly
1245,5,Wednesday,4 hours,96,Bi-monthly
1720,5,Thursday,4 hours,172,Bi-monthly
1299,5,Friday,4 hours,170,Monthly
1213,5,Monday,4 hours,71,Bi-monthly
403,5,Monday,4 hours,164,Monthly
80,5,Tuesday,4 hours,184,Bi-monthly
1750,5,Wednesday,4 hours,258,Bi-monthly
573,5,Thursday,4 hours,91,Bi-monthly
935,5,Thursday,4 hours,70,Bi-monthly
1368,5,Friday,4 hours,88,Bi-monthly
1529,5,Friday,4 hours,116,Bi-monthly
768,5,Monday,4 hours,247,Monthly
1246,5,Tuesday,4 hours,126,Bi-monthly
1132,5,Wednesday,4 hours,152,Monthly
1977,5,Wednesday,4 hours,40,Monthly
1016,5,Thursday,4 hours,149,Bi-monthly
545,5,Friday,4 hours,196,Bi-monthly
1467,5,Monday,4 hours,159,Monthly
471,5,Monday,4 hours,67,Bi-monthly
1859,5,Tuesday,4 hours,57,Bi-monthly
1923,5,Tuesday,4 hours,94,Bi-monthly
1243,5,Wednesday,4 hours,144,Bi-monthly
826,5,Thursday,4 hours,107,Bi-monthly
2026,5,Thursday,4 hours,83,Bi-monthly
1463,5,Friday,4 hours,94,Monthly
1715,5,Friday,4 hours,92,Bi-monthly
386,5,Monday,4 hours,211,Monthly
1504,5,Tuesday,4 hours,82,Bi-monthly
1506,5,Tuesday,4 hours,101,Bi-monthly
1833,5,Wednesday,4 hours,156,Bi-monthly
921,5,Thursday,4 hours,116,Bi-monthly
1863,5,Thursday,4 hours,64,Bi-monthly
1472,5,Friday,4 hours,95,Bi-monthly
1164,5,Monday,4 hours,202,Monthly
1922,5,Tuesday,4 hours,289,Monthly
805,5,Wednesday,4 hours,75,Monthly
13,5,Wednesday,4 hours,125,Bi-monthly
1589,5,Thursday,4 hours,203,Bi-monthly
1516,5,Friday,4 hours,196,Bi-monthly
1383,5,Monday,4 hours,96,Bi-monthly
978,5,Monday,4 hours,126,Bi-monthly
324,5,Tuesday,4 hours,107,Bi-monthly
428,5,Tuesday,4 hours,47,Bi-monthly
1352,5,Wednesday,4 hours,172,Bi-monthly
1364,5,Thursday,4 hours,145,Bi-monthly
1096,5,Thursday,4 hours,85,Bi-monthly
1458,5,Friday,4 hours,127,Bi-monthly
1515,5,Friday,4 hours,109,Bi-monthly
1452,5,Monday,4 hours,127,Bi-monthly
1969,5,Tuesday,4 hours,121,Monthly
781,5,Tuesday,4 hours,88,Bi-monthly
1900,5,Wednesday,4 hours,335,Monthly
1766,5,Thursday,4 hours,297,Bi-monthly
719,5,Friday,4 hours,89,Bi-monthly
1389,5,Friday,4 hours,123,Bi-monthly
1499,5,Monday,4 hours,88,Bi-monthly
1067,5,Monday,4 hours,89,Bi-monthly
1737,5,Tuesday,4 hours,87,Bi-monthly
1838,5,Wednesday,4 hours,156,Bi-monthly
577,5,Thursday,4 hours,150,Monthly
518,5,Friday,4 hours,173,Bi-monthly
1713,5,Monday,4 hours,225,Monthly
840,5,Tuesday,4 hours,112,Bi-monthly
542,5,Wednesday,4 hours,139,Bi-monthly
1907,5,Thursday,4 hours,193,Monthly
702,5,Friday,4 hours,101,Bi-monthly
2136,5,Monday,4 hours,174,Bi-monthly
1327,5,Tuesday,4 hours,121,Bi-monthly
1761,5,Tuesday,4 hours,93,Bi-monthly
1607,5,Wednesday,4 hours,117,Bi-monthly
1279,5,Thursday,4 hours,152,Bi-monthly
1525,5,Friday,4 hours,129,Monthly
1090,5,Monday,4 hours,128,Bi-monthly
1078,5,Monday,4 hours,78,Bi-monthly
1152,5,Tuesday,4 hours,165,Bi-monthly
1242,5,Wednesday,4 hours,150,Bi-monthly
1486,5,Thursday,4 hours,149,Monthly
1194,5,Friday,4 hours,120,Bi-monthly
1150,5,Monday,4 hours,132,Bi-monthly
1248,5,Tuesday,4 hours,184,Bi-monthly
1726,5,Wednesday,4 hours,92,Bi-monthly
305,5,Thursday,4 hours,164,Bi-monthly
1258,5,Friday,4 hours,210,Bi-monthly
1444,5,Monday,4 hours,55,Monthly
1682,5,Monday,4 hours,149,Monthly
751,5,Tuesday,4 hours,125,Bi-monthly
584,5,Wednesday,4 hours,138,Bi-monthly
1885,5,Thursday,4 hours,163,Bi-monthly
1488,5,Friday,4 hours,136,Monthly
1912,5,Monday,4 hours,118,Bi-monthly
333,5,Tuesday,4 hours,158,Monthly
817,5,Wednesday,4 hours,119,Bi-monthly
972,5,Wednesday,4 hours,89,Bi-monthly
1882,5,Thursday,4 hours,89,Bi-monthly
1335,5,Thursday,4 hours,125,Bi-monthly
1594,5,Friday,4 hours,83,Bi-monthly
685,5,Friday,4 hours,141,Bi-monthly
1894,5,Monday,4 hours,140,Bi-monthly
603,5,Tuesday,4 hours,143,Bi-monthly
1369,5,Wednesday,4 hours,108,Bi-monthly
1796,5,Thursday,4 hours,141,Bi-monthly
1702,5,Thursday,4 hours,81,Monthly
556,5,Friday,4 hours,128,Bi-monthly
1151,5,Monday,4 hours,133,Bi-monthly
1393,5,Tuesday,4 hours,110,Bi-monthly
1906,5,Wednesday,4 hours,141,Bi-monthly
2148,5,Thursday,4 hours,132,Bi-monthly
733,5,Friday,4 hours,228,Bi-monthly
1966,5,Monday,4 hours,83,Bi-monthly
2018,5,Tuesday,4 hours,179,Bi-monthly
1660,5,Wednesday,4 hours,121,Bi-monthly
1533,5,Thursday,4 hours,155,Bi-monthly
2057,5,Friday,4 hours,105,Bi-monthly
334,5,Friday,4 hours,120,Bi-monthly
1752,5,Monday,4 hours,132,Bi-monthly
10,5,Tuesday,4 hours,220,Monthly
779,5,Wednesday,4 hours,105,Bi-monthly
1483,5,Wednesday,4 hours,85,Bi-monthly
1888,5,Thursday,4 hours,163,Bi-monthly
2042,5,Friday,4 hours,164,Bi-monthly
1517,5,Monday,4 hours,128,Bi-monthly
1574,5,Tuesday,4 hours,168,Bi-monthly
630,5,Wednesday,4 hours,106,Bi-monthly
1160,5,Wednesday,4 hours,132,Bi-monthly
1442,5,Thursday,4 hours,115,Bi-monthly
1237,5,Friday,4 hours,140,Bi-monthly
1440,5,Monday,4 hours,138,Bi-monthly
1576,5,Tuesday,4 hours,142,Bi-monthly
169,5,Wednesday,4 hours,128,Bi-monthly
561,5,Thursday,4 hours,125,Bi-monthly
933,5,Friday,4 hours,233,Monthly
1548,5,Monday,4 hours,173,Monthly
1615,5,Tuesday,4 hours,163,Bi-monthly
414,5,Wednesday,4 hours,107,Bi-monthly
539,5,Thursday,4 hours,147,Bi-monthly
1511,5,Friday,4 hours,117,Bi-monthly
1664,5,Friday,4 hours,110,Bi-monthly
1433,5,Monday,4 hours,141,Bi-monthly
1688,5,Tuesday,4 hours,219,Bi-monthly
1760,5,Wednesday,4 hours,111,Bi-monthly
1580,5,Thursday,4 hours,131,Bi-monthly
1666,5,Friday,4 hours,133,Bi-monthly
482,5,Friday,4 hours,102,Bi-monthly
1834,5,Monday,4 hours,120,Bi-monthly
965,5,Tuesday,4 hours,213,Bi-monthly
1270,5,Wednesday,4 hours,132,Bi-monthly
308,5,Thursday,4 hours,115,Monthly
671,5,Friday,4 hours,151,Monthly
1461,5,Monday,4 hours,198,Monthly
1424,5,Tuesday,4 hours,150,Bi-monthly
461,5,Wednesday,4 hours,163,Bi-monthly
1144,5,Thursday,4 hours,163,Bi-monthly
1367,5,Friday,4 hours,125,Monthly
664,5,Monday,4 hours,196,Monthly
825,5,Tuesday,4 hours,143,Bi-monthly
1791,5,Wednesday,4 hours,284,Monthly
396,5,Thursday,4 hours,256,Monthly
1052,5,Friday,4 hours,98,Bi-monthly
1106,5,Monday,4 hours,279,Bi-monthly
1505,5,Tuesday,4 hours,163,Bi-monthly
2037,5,Wednesday,4 hours,214,Bi-monthly
1641,5,Thursday,4 hours,131,Bi-monthly
521,5,Friday,4 hours,191,Monthly
1708,5,Monday,4 hours,240,Bi-monthly
1862,5,Tuesday,4 hours,124,Bi-monthly
835,5,Wednesday,4 hours,134,Bi-monthly
1908,5,Thursday,4 hours,147,Bi-monthly
1445,5,Friday,4 hours,157,Bi-monthly
279,5,Monday,4 hours,108,Monthly
1982,5,Monday,4 hours,88,Bi-monthly
1554,5,Tuesday,4 hours,261,Monthly
1208,5,Wednesday,4 hours,125,Bi-monthly
1161,5,Thursday,4 hours,125,Bi-monthly
1400,5,Friday,4 hours,127,Bi-monthly
422,5,Friday,4 hours,111,Bi-monthly
399,5,Monday,4 hours,141,Bi-monthly
2065,5,Tuesday,4 hours,348,Bi-monthly
981,5,Wednesday,4 hours,106,Monthly
1087,5,Wednesday,4 hours,126,Bi-monthly
1867,5,Thursday,4 hours,121,Bi-monthly
575,5,Friday,4 hours,181,Bi-monthly
731,5,Monday,4 hours,130,Bi-monthly
1415,5,Tuesday,4 hours,140,Bi-monthly
2061,5,Wednesday,4 hours,136,Monthly
868,5,Thursday,4 hours,320,Monthly
1391,5,Friday,4 hours,124,Bi-monthly
1610,5,Monday,4 hours,141,Bi-monthly
1956,5,Tuesday,4 hours,286,Bi-monthly
1933,5,Wednesday,4 hours,132,Bi-monthly
412,5,Thursday,4 hours,137,Bi-monthly
1221,5,Friday,4 hours,159,Monthly
1293,5,Monday,4 hours,141,Bi-monthly
1930,5,Tuesday,4 hours,110,Bi-monthly
1909,5,Wednesday,4 hours,181,Monthly
1872,5,Thursday,4 hours,232,Monthly
1928,5,Friday,4 hours,186,Bi-monthly
1765,5,Monday,4 hours,220,Bi-monthly
1416,5,Tuesday,4 hours,117,Bi-monthly
1794,5,Wednesday,4 hours,145,Bi-monthly
790,5,Thursday,4 hours,122,Bi-monthly
1223,5,Friday,4 hours,146,Bi-monthly
1623,5,Monday,4 hours,222,Bi-monthly
58,5,Tuesday,4 hours,283,Bi-monthly
1036,5,Wednesday,4 hours,146,Monthly
652,5,Thursday,4 hours,206,Monthly
1366,5,Friday,4 hours,189,Bi-monthly
1787,5,Monday,4 hours,198,Monthly
1317,5,Tuesday,4 hours,138,Bi-monthly
1644,5,Wednesday,4 hours,151,Bi-monthly
730,5,Thursday,4 hours,126,Bi-monthly
2007,5,Friday,4 hours,147,Monthly
1394,5,Monday,4 hours,143,Bi-monthly
2088,5,Tuesday,4 hours,173,Bi-monthly
1949,5,Wednesday,4 hours,126,Bi-monthly
1294,5,Wednesday,4 hours,106,Bi-monthly
1914,5,Thursday,4 hours,168,Bi-monthly
587,5,Friday,4 hours,139,Bi-monthly
1881,5,Monday,4 hours,156,Monthly
1957,5,Tuesday,4 hours,281,Bi-monthly
161,5,Wednesday,4 hours,124,Bi-monthly
1322,5,Thursday,4 hours,137,Bi-monthly
1725,5,Friday,4 hours,177,Bi-monthly
1938,5,Monday,4 hours,178,Bi-monthly
827,5,Tuesday,4 hours,197,Monthly
1913,5,Wednesday,4 hours,207,Bi-monthly
1873,5,Thursday,4 hours,201,Bi-monthly
1883,5,Friday,4 hours,120,Bi-monthly
1110,5,Monday,4 hours,155,Bi-monthly
1185,5,Tuesday,4 hours,137,Bi-monthly
1777,5,Wednesday,4 hours,194,Bi-monthly
350,5,Thursday,4 hours,124,Bi-monthly
481,5,Friday,4 hours,132,Bi-monthly
602,5,Monday,4 hours,189,Monthly
877,5,Tuesday,4 hours,245,Monthly
203,5,Wednesday,4 hours,110,Bi-monthly
1064,5,Wednesday,4 hours,124,Bi-monthly
1755,5,Thursday,4 hours,119,Bi-monthly
1701,5,Friday,4 hours,231,Bi-monthly
1565,5,Monday,4 hours,117,Bi-monthly
534,5,Tuesday,4 hours,132,Bi-monthly
1897,5,Wednesday,4 hours,144,Bi-monthly
1849,5,Thursday,4 hours,160,Bi-monthly
1233,5,Friday,4 hours,183,Bi-monthly
1128,5,Monday,4 hours,139,Bi-monthly
1626,5,Tuesday,4 hours,150,Bi-monthly
1179,5,Wednesday,4 hours,196,Bi-monthly
1624,5,Thursday,4 hours,135,Bi-monthly
1234,5,Friday,4 hours,116,Bi-monthly
1946,5,Monday,4 hours,233,Bi-monthly
1628,5,Tuesday,4 hours,157,Bi-monthly
1602,5,Wednesday,4 hours,95,Bi-monthly
2059,5,Wednesday,4 hours,139,Bi-monthly
34,5,Thursday,4 hours,158,Monthly
275,5,Friday,4 hours,270,Monthly
1343,5,Monday,4 hours,127,Bi-monthly
1026,5,Tuesday,4 hours,149,Bi-monthly
1032,5,Wednesday,4 hours,243,Bi-monthly
1408,5,Thursday,4 hours,150,Bi-monthly
1648,5,Friday,4 hours,114,Bi-monthly
533,5,Friday,4 hours,79,Monthly
729,5,Monday,4 hours,130,Bi-monthly
1063,5,Tuesday,4 hours,175,Monthly
756,5,Wednesday,4 hours,234,Monthly
2060,5,Thursday,4 hours,145,Bi-monthly
1422,5,Friday,4 hours,162,Bi-monthly
1665,5,Monday,4 hours,208,Bi-monthly
1462,5,Tuesday,4 hours,156,Bi-monthly
1729,5,Wednesday,4 hours,264,Bi-monthly
1675,5,Thursday,4 hours,210,Bi-monthly
1546,5,Friday,4 hours,130,Bi-monthly
821,5,Monday,4 hours,206,Monthly
1640,5,Tuesday,4 hours,148,Bi-monthly
570,5,Wednesday,4 hours,311,Monthly
564,5,Thursday,4 hours,212,Monthly
1357,5,Friday,4 hours,107,Bi-monthly
1476,5,Friday,4 hours,119,Bi-monthly
1904,5,Monday,4 hours,206,Bi-monthly
1605,5,Tuesday,4 hours,215,Bi-monthly
274,5,Wednesday,4 hours,177,Monthly
432,5,Thursday,4 hours,157,Bi-monthly
1831,5,Friday,4 hours,156,Monthly
815,5,Monday,4 hours,241,Monthly
1783,5,Tuesday,4 hours,143,Bi-monthly
1683,5,Wednesday,4 hours,154,Bi-monthly
2020,5,Thursday,4 hours,148,Bi-monthly
1356,5,Friday,4 hours,124,Bi-monthly
1759,5,Monday,4 hours,178,Bi-monthly
1951,5,Tuesday,4 hours,152,Bi-monthly
757,5,Wednesday,4 hours,129,Bi-monthly
1495,5,Thursday,4 hours,241,Bi-monthly
242,5,Friday,4 hours,166,Monthly
1601,5,Monday,4 hours,136,Bi-monthly
1536,5,Tuesday,4 hours,162,Bi-monthly
944,5,Wednesday,4 hours,342,Bi-monthly
1522,5,Thursday,4 hours,201,Bi-monthly
1489,5,Friday,4 hours,154,Bi-monthly
1430,5,Monday,4 hours,186,Bi-monthly
1984,5,Tuesday,4 hours,258,Monthly
1677,5,Wednesday,4 hours,195,Bi-monthly
1950,5,Thursday,4 hours,198,Monthly
1428,5,Friday,4 hours,212,Bi-monthly
1651,5,Monday,4 hours,230,Bi-monthly
221,5,Tuesday,4 hours,147,Bi-monthly
775,5,Wednesday,4 hours,371,Monthly
1451,5,Thursday,4 hours,303,Bi-monthly
1453,5,Friday,4 hours,147,Bi-monthly
1714,5,Monday,4 hours,122,Bi-monthly
391,5,Tuesday,4 hours,230,Monthly
1372,5,Wednesday,4 hours,206,Bi-monthly
519,5,Thursday,4 hours,167,Bi-monthly
1437,5,Friday,4 hours,122,Bi-monthly
1155,5,Monday,4 hours,159,Bi-monthly
1215,5,Tuesday,4 hours,144,Bi-monthly
721,5,Wednesday,4 hours,159,Bi-monthly
964,5,Thursday,4 hours,273,Bi-monthly
1581,5,Friday,4 hours,226,Monthly
1634,5,Monday,4 hours,111,Bi-monthly
1695,5,Tuesday,4 hours,160,Bi-monthly
1921,5,Wednesday,4 hours,162,Bi-monthly
1262,5,Thursday,4 hours,200,Bi-monthly
1274,5,Friday,4 hours,120,Bi-monthly
1510,5,Monday,4 hours,148,Bi-monthly
1113,5,Tuesday,4 hours,162,Bi-monthly
1613,5,Wednesday,4 hours,258,Monthly
1661,5,Thursday,4 hours,117,Bi-monthly
1793,5,Friday,4 hours,175,Bi-monthly
1503,5,Monday,4 hours,208,Bi-monthly
1901,5,Tuesday,4 hours,175,Bi-monthly
1450,5,Wednesday,4 hours,189,Bi-monthly
1559,5,Thursday,4 hours,172,Bi-monthly
1081,5,Friday,4 hours,190,Bi-monthly
1136,5,Monday,4 hours,130,Bi-monthly
1797,5,Tuesday,4 hours,151,Bi-monthly
1513,5,Wednesday,4 hours,137,Bi-monthly
1709,5,Thursday,4 hours,167,Bi-monthly
2047,5,Friday,4 hours,167,Monthly
133,5,Monday,4 hours,150,Bi-monthly
