Store,Month,Day,Slot,Estimated Cleaning Time (minutes),Frequency
1775,3,Tuesday,16 hours,155,Monthly
2081,3,Tuesday,16 hours,0,Monthly
2106,3,Tuesday,16 hours,131,Monthly
1711,3,Tuesday,16 hours,0,Bi-monthly
1811,3,Tuesday,16 hours,0,Bi-monthly
833,3,Tuesday,16 hours,103,Bi-monthly
1145,3,Tuesday,16 hours,284,Monthly
1740,3,Tuesday,16 hours,110,Monthly
1976,3,Wednesday,16 hours,168,Monthly
1042,3,Wednesday,16 hours,148,Monthly
1985,3,Wednesday,16 hours,309,Monthly
1338,3,Wednesday,16 hours,98,Monthly
2041,3,Wednesday,16 hours,38,Bi-monthly
1971,3,Thursday,16 hours,257,Monthly
1354,3,Thursday,16 hours,116,Monthly
1324,3,Thursday,16 hours,135,Bi-monthly
1828,3,Thursday,16 hours,128,Monthly
1387,3,Thursday,16 hours,130,Monthly
1670,3,Thursday,16 hours,149,Monthly
1210,3,Friday,16 hours,143,Bi-monthly
586,3,Friday,16 hours,184,Bi-monthly
1111,3,Friday,16 hours,14,Bi-monthly
1268,3,Friday,16 hours,15,Bi-monthly
1358,3,Friday,16 hours,93,Bi-monthly
878,3,Friday,16 hours,31,Bi-monthly
1910,3,Friday,16 hours,265,Monthly
2033,3,Friday,16 hours,138,Bi-monthly
1285,3,Monday,16 hours,91,Bi-monthly
409,3,Monday,16 hours,221,Monthly
2058,3,Monday,16 hours,336,Monthly
270,3,Monday,16 hours,21,Bi-monthly
1846,3,Monday,16 hours,121,Monthly
1856,3,Monday,16 hours,21,Bi-monthly
1124,3,Tuesday,16 hours,348,Monthly
743,3,Tuesday,16 hours,71,Bi-monthly
1474,3,Tuesday,16 hours,155,Bi-monthly
1127,3,Tuesday,16 hours,43,Bi-monthly
1929,3,Tuesday,16 hours,74,Bi-monthly
1244,3,Tuesday,16 hours,86,Monthly
1380,3,Wednesday,16 hours,327,Monthly
1696,3,Wednesday,16 hours,24,Bi-monthly
591,3,Wednesday,16 hours,74,Bi-monthly
1917,3,Wednesday,16 hours,94,Bi-monthly
1329,3,Wednesday,16 hours,92,Monthly
1518,3,Wednesday,16 hours,26,Bi-monthly
1563,3,Wednesday,16 hours,148,Bi-monthly
1866,3,Thursday,16 hours,252,Monthly
1924,3,Thursday,16 hours,28,Bi-monthly
1218,3,Thursday,16 hours,65,Bi-monthly
1561,3,Thursday,16 hours,94,Monthly
1662,3,Thursday,16 hours,91,Bi-monthly
1754,3,Thursday,16 hours,130,Bi-monthly
485,3,Thursday,16 hours,176,Monthly
1844,3,Friday,16 hours,129,Monthly
749,3,Friday,16 hours,94,Monthly
1402,3,Friday,16 hours,62,Bi-monthly
390,3,Friday,16 hours,58,Bi-monthly
1091,3,Friday,16 hours,64,Bi-monthly
397,3,Friday,16 hours,85,Bi-monthly
1893,3,Friday,16 hours,132,Bi-monthly
1857,3,Friday,16 hours,83,Bi-monthly
629,3,Friday,16 hours,100,Bi-monthly
467,3,Friday,16 hours,82,Bi-monthly
690,3,Monday,16 hours,148,Monthly
1376,3,Monday,16 hours,365,Monthly
1381,3,Monday,16 hours,34,Bi-monthly
122,3,Monday,16 hours,100,Bi-monthly
625,3,Monday,16 hours,84,Bi-monthly
1892,3,Monday,16 hours,58,Bi-monthly
1409,3,Monday,16 hours,35,Bi-monthly
555,3,Monday,16 hours,123,Bi-monthly
1148,3,Tuesday,16 hours,155,Monthly
502,3,Tuesday,16 hours,117,Bi-monthly
1245,3,Tuesday,16 hours,96,Bi-monthly
1720,3,Tuesday,16 hours,172,Bi-monthly
1299,3,Tuesday,16 hours,170,Monthly
1213,3,Tuesday,16 hours,71,Bi-monthly
403,3,Tuesday,16 hours,164,Monthly
80,3,Wednesday,16 hours,184,Bi-monthly
1750,3,Wednesday,16 hours,258,Bi-monthly
573,3,Wednesday,16 hours,91,Bi-monthly
935,3,Wednesday,16 hours,70,Bi-monthly
1368,3,Wednesday,16 hours,88,Bi-monthly
1529,3,Wednesday,16 hours,116,Bi-monthly
768,3,Thursday,16 hours,247,Monthly
